lower_mfc_v,upper_mfc_v,deflection_mm,pitch_deg,cl,cd,is_synthetic
-400.0,525.0,-3.54995,8.0,0.11142107061556329,0.037640061951219515,True
-400.0,525.0,-3.54995,12.0,0.14381275772357724,0.050781371010452964,True
-400.0,525.0,-3.54995,16.0,0.1786318262485482,0.06922505298490128,True
-400.0,525.0,-3.54995,20.0,0.21901880464576076,0.09453980761904762,True
-400.0,550.0,-3.6695,-4.0,0.025808754779815077,0.018960621846105627,True
-400.0,550.0,-3.6695,0.0,0.049717497235772366,0.021820792195121952,True
-400.0,550.0,-3.6695,4.0,0.0832003037398374,0.02760768455284553,True
-400.0,550.0,-3.6695,8.0,0.11338107967479676,0.0370417287804878,True
-400.0,550.0,-3.6695,12.0,0.1458577430894309,0.050530440975609756,True
-400.0,550.0,-3.6695,16.0,0.1806990276422764,0.0688702074796748,True
-400.0,550.0,-3.6695,20.0,0.21939314471544716,0.09326005333333333,True
-400.0,575.0,-3.78905,-4.0,0.02679721131639723,0.01914290415704388,True
-400.0,575.0,-3.78905,0.0,0.05362673325635104,0.021944029253271748,True
-400.0,575.0,-3.78905,4.0,0.0843961143187067,0.027077173595073133,True
-400.0,575.0,-3.78905,8.0,0.11449675134719015,0.03699883179368746,True
-400.0,575.0,-3.78905,12.0,0.1468054118552733,0.0507217051578137,True
-400.0,575.0,-3.78905,16.0,0.1833779830638953,0.06967561778290993,True
-400.0,575.0,-3.78905,20.0,0.22139120477290225,0.09381615088529638,True
-400.0,600.0,-3.9086,-4.0,0.028405659738260203,0.019456227867590454,True
-400.0,600.0,-3.9086,0.0,0.057166913779830644,0.022616709006928408,True
-400.0,600.0,-3.9086,4.0,0.08582779291762893,0.02762553271747498,True
-400.0,600.0,-3.9086,8.0,0.11504816782140107,0.03765645727482679,True
-400.0,600.0,-3.9086,12.0,0.14843073903002307,0.0515039376443418,True
-400.0,600.0,-3.9086,16.0,0.1864326789838337,0.07126409545804464,True
-400.0,600.0,-3.9086,20.0,0.22440869899923016,0.09558521939953811,True
-400.0,625.0,-4.02815,-4.0,0.030036706538461543,0.01982785769230769,True
-400.0,625.0,-4.02815,0.0,0.05871132230769231,0.02299734769230769,True
-400.0,625.0,-4.02815,4.0,0.08740219461538462,0.028402237307692313,True
-400.0,625.0,-4.02815,8.0,0.11654085384615384,0.038199606153846155,True
-400.0,625.0,-4.02815,12.0,0.15027380384615385,0.05251060961538462,True
-400.0,625.0,-4.02815,16.0,0.18944875,0.07291529230769231,True
-400.0,625.0,-4.02815,20.0,0.22737876923076922,0.09739923076923077,True
-400.0,650.0,-4.1477,-4.0,0.03190983294842187,0.020305581216320246,True
-400.0,650.0,-4.1477,0.0,0.060665260200153975,0.02315407698229407,True
-400.0,650.0,-4.1477,4.0,0.08934517321016167,0.028753568899153197,True
-400.0,650.0,-4.1477,8.0,0.11976444957659739,0.038720650500384916,True
-400.0,650.0,-4.1477,12.0,0.15226044649730563,0.05349219014626636,True
-400.0,650.0,-4.1477,16.0,0.19242232486528096,0.0746302001539646,True
-400.0,650.0,-4.1477,20.0,0.23030635103926098,0.09925492686682064,True
-400.0,675.0,-4.267250000000001,-4.0,0.03543641724403389,0.02114974980754427,True
-400.0,675.0,-4.267250000000001,0.0,0.06437709006928408,0.023529819861431878,True
-400.0,675.0,-4.267250000000001,4.0,0.09325898267898386,0.029662929176289453,True
-400.0,675.0,-4.267250000000001,8.0,0.12400461123941495,0.03998001231716705,True
-400.0,675.0,-4.267250000000001,12.0,0.1570006312548114,0.05448259507313318,True
-400.0,675.0,-4.267250000000001,16.0,0.19535536951501153,0.07640240569668977,True
-400.0,675.0,-4.267250000000001,20.0,0.23319337952270977,0.10115357967667438,True
-400.0,700.0,-4.3868,-4.0,0.03980564000000001,0.022300000000000004,True
-400.0,700.0,-4.3868,0.0,0.0686482,0.02432376,True
-400.0,700.0,-4.3868,4.0,0.09754716000000001,0.02988416,True
-400.0,700.0,-4.3868,8.0,0.1284864,0.040543560000000006,True
-400.0,700.0,-4.3868,12.0,0.161344,0.05530964,True
-400.0,700.0,-4.3868,16.0,0.198246,0.0782264,True
-400.0,700.0,-4.3868,20.0,0.23603800000000003,0.103094,True
-400.0,725.0,-4.506349999999999,-4.0,0.04343897921478057,0.0234575635103926,True
-400.0,725.0,-4.506349999999999,0.0,0.07239691685912236,0.024915935334872973,True
-400.0,725.0,-4.506349999999999,4.0,0.10167914549653577,0.030519361431870663,True
-400.0,725.0,-4.506349999999999,8.0,0.13266252886836025,0.04143188799076212,True
-400.0,725.0,-4.506349999999999,12.0,0.1651805773672055,0.056461560046189366,True
-400.0,725.0,-4.506349999999999,16.0,0.2010930138568129,0.08010811778290991,True
-400.0,725.0,-4.506349999999999,20.0,0.23883903002309467,0.10507528868360275,True
-400.0,750.0,-4.6259,-4.0,0.0468,0.0247,True
-400.0,750.0,-4.6259,0.0,0.07548,0.0251,True
-400.0,750.0,-4.6259,4.0,0.10525,0.03154,True
-400.0,750.0,-4.6259,8.0,0.13685,0.04232,True
-400.0,750.0,-4.6259,12.0,0.16923,0.0576,True
-400.0,750.0,-4.6259,16.0,0.2039,0.08205,True
-400.0,750.0,-4.6259,20.0,0.2416,0.1071,True
-400.0,775.0,-4.74545,-4.0,0.04992909930715936,0.026034468822170902,True
-400.0,775.0,-4.74545,0.0,0.07856308314087761,0.025670600461893765,True
-400.0,775.0,-4.74545,4.0,0.10881165127020785,0.03271801385681294,True
-400.0,775.0,-4.74545,8.0,0.14094543879907623,0.04345199769053118,True
-400.0,775.0,-4.74545,12.0,0.17318739030023095,0.05898048498845266,True
-400.0,775.0,-4.74545,16.0,0.2066609699769053,0.08404710161662818,True
-400.0,775.0,-4.74545,20.0,0.24431495381062354,0.10917072748267899,True
-400.0,800.0,-4.865,-4.0,0.052972000000000005,0.027536000000000005,True
-400.0,800.0,-4.865,0.0,0.08164400000000002,0.026585200000000003,True
-400.0,800.0,-4.865,4.0,0.11237920000000001,0.03402120000000001,True
-400.0,800.0,-4.865,8.0,0.145038,0.04472600000000001,True
-400.0,800.0,-4.865,12.0,0.17705800000000002,0.06052800000000001,True
-400.0,800.0,-4.865,16.0,0.20937800000000004,0.08611840000000001,True
-400.0,800.0,-4.865,20.0,0.246986,0.111282,True
-400.0,825.0,-4.9845500000000005,-4.0,0.05457309068718713,0.027592621323073104,True
-400.0,825.0,-4.9845500000000005,0.0,0.08336560465020067,0.026868233627073763,True
-400.0,825.0,-4.9845500000000005,4.0,0.11413576186339003,0.03448944965040751,True
-400.0,825.0,-4.9845500000000005,8.0,0.14688208493649413,0.045345106222332544,True
-400.0,825.0,-4.9845500000000005,12.0,0.17894583716023335,0.06131844669231724,True
-400.0,825.0,-4.9845500000000005,16.0,0.2112276219436515,0.08693115893012288,True
-400.0,825.0,-4.9845500000000005,20.0,0.24890606305076332,0.11232124343221216,True
-400.0,850.0,-5.1041,-4.0,0.05587220959000455,0.02734156187166439,True
-400.0,850.0,-5.1041,0.0,0.08480093665963345,0.027011371147242565,True
-400.0,850.0,-5.1041,4.0,0.11551075255471432,0.03477933527781226,True
-400.0,850.0,-5.1041,8.0,0.14825262421910554,0.04582343481858425,True
-400.0,850.0,-5.1041,12.0,0.18041776964130568,0.06194609532083902,True
-400.0,850.0,-5.1041,16.0,0.21289541640809237,0.08747734677919822,True
-400.0,850.0,-5.1041,20.0,0.25066882090107984,0.1131338728228042,True
-400.0,875.0,-5.22365,-4.0,0.057171328492821985,0.027090502420255676,True
-400.0,875.0,-5.22365,0.0,0.08623626866906624,0.027154508667411363,True
-400.0,875.0,-5.22365,4.0,0.11688574324603865,0.035069220905217,True
-400.0,875.0,-5.22365,8.0,0.14962316350171692,0.04630176341483596,True
-400.0,875.0,-5.22365,12.0,0.18188970212237807,0.0625737439493608,True
-400.0,875.0,-5.22365,16.0,0.21456321087253322,0.08802353462827356,True
-400.0,875.0,-5.22365,20.0,0.2524315787513963,0.11394650221339622,True
-400.0,900.0,-5.3432,-4.0,0.058470447395639405,0.026839442968846963,True
-400.0,900.0,-5.3432,0.0,0.08767160067849904,0.02729764618758016,True
-400.0,900.0,-5.3432,4.0,0.11826073393736297,0.03535910653262174,True
-400.0,900.0,-5.3432,8.0,0.15099370278432833,0.04678009201108767,True
-400.0,900.0,-5.3432,12.0,0.18336163460345045,0.0632013925778826,True
-400.0,900.0,-5.3432,16.0,0.2162310053369741,0.0885697224773489,True
-400.0,900.0,-5.3432,20.0,0.2541943366017128,0.11475913160398826,True
-400.0,925.0,-5.46275,-4.0,0.059769566298456825,0.026588383517438252,True
-400.0,925.0,-5.46275,0.0,0.08910693268793182,0.027440783707748957,True
-400.0,925.0,-5.46275,4.0,0.11963572462868727,0.03564899216002648,True
-400.0,925.0,-5.46275,8.0,0.15236424206693971,0.04725842060733937,True
-400.0,925.0,-5.46275,12.0,0.18483356708452278,0.06382904120640437,True
-400.0,925.0,-5.46275,16.0,0.21789879980141494,0.08911591032642423,True
-400.0,925.0,-5.46275,20.0,0.2559570944520293,0.11557176099458029,True
-400.0,950.0,-5.5823,-4.0,0.06106868520127425,0.026337324066029538,True
-400.0,950.0,-5.5823,0.0,0.09054226469736461,0.02758392122791775,True
-400.0,950.0,-5.5823,4.0,0.12101071532001159,0.035938877787431225,True
-400.0,950.0,-5.5823,8.0,0.1537347813495511,0.04773674920359108,True
-400.0,950.0,-5.5823,12.0,0.18630549956559514,0.06445668983492615,True
-400.0,950.0,-5.5823,16.0,0.21956659426585579,0.08966209817549957,True
-400.0,950.0,-5.5823,20.0,0.2577198523023458,0.11638439038517231,True
-400.0,975.0,-5.70185,-4.0,0.062367804104091686,0.026086264614620824,True
-400.0,975.0,-5.70185,0.0,0.0919775967067974,0.02772705874808655,True
-400.0,975.0,-5.70185,4.0,0.12238570601133592,0.03622876341483597,True
-400.0,975.0,-5.70185,8.0,0.1551053206321625,0.048215077799842784,True
-400.0,975.0,-5.70185,12.0,0.1877774320466675,0.06508433846344794,True
-400.0,975.0,-5.70185,16.0,0.22123438873029666,0.0902082860245749,True
-400.0,975.0,-5.70185,20.0,0.2594826101526623,0.11719701977576436,True
-400.0,1000.0,-5.8214,-4.0,0.0636669230069091,0.02583520516321211,True
-400.0,1000.0,-5.8214,0.0,0.09341292871623019,0.02787019626825535,True
-400.0,1000.0,-5.8214,4.0,0.12376069670266021,0.036518649042240704,True
-400.0,1000.0,-5.8214,8.0,0.1564758599147739,0.04869340639609449,True
-400.0,1000.0,-5.8214,12.0,0.18924936452773986,0.06571198709196971,True
-400.0,1000.0,-5.8214,16.0,0.22290218319473748,0.09075447387365024,True
-400.0,1000.0,-5.8214,20.0,0.2612453680029788,0.11800964916635638,True
-400.0,1025.0,-5.94095,-4.0,0.06496604190972653,0.025584145711803397,True
-400.0,1025.0,-5.94095,0.0,0.09484826072566299,0.028013333788424147,True
-400.0,1025.0,-5.94095,4.0,0.12513568739398453,0.03680853466964545,True
-400.0,1025.0,-5.94095,8.0,0.1578463991973853,0.0491717349923462,True
-400.0,1025.0,-5.94095,12.0,0.1907212970088122,0.06633963572049151,True
-400.0,1025.0,-5.94095,16.0,0.22456997765917835,0.09130066172272558,True
-400.0,1025.0,-5.94095,20.0,0.26300812585329525,0.11882227855694841,True
-400.0,1050.0,-6.0605,-4.0,0.06626516081254397,0.02533308626039469,True
-400.0,1050.0,-6.0605,0.0,0.09628359273509578,0.028156471308592942,True
-400.0,1050.0,-6.0605,4.0,0.12651067808530886,0.03709842029705018,True
-400.0,1050.0,-6.0605,8.0,0.15921693847999668,0.04965006358859791,True
-400.0,1050.0,-6.0605,12.0,0.19219322948988457,0.06696728434901328,True
-400.0,1050.0,-6.0605,16.0,0.22623777212361923,0.09184684957180092,True
-400.0,1050.0,-6.0605,20.0,0.2647708837036118,0.11963490794754045,True
-400.0,1075.0,-6.18005,-4.0,0.06756427971536137,0.025082026808985976,True
-400.0,1075.0,-6.18005,0.0,0.09771892474452856,0.028299608828761737,True
-400.0,1075.0,-6.18005,4.0,0.12788566877663315,0.037388305924454926,True
-400.0,1075.0,-6.18005,8.0,0.16058747776260807,0.05012839218484961,True
-400.0,1075.0,-6.18005,12.0,0.19366516197095696,0.06759493297753506,True
-400.0,1075.0,-6.18005,16.0,0.22790556658806008,0.09239303742087626,True
-400.0,1075.0,-6.18005,20.0,0.2665336415539283,0.12044753733813246,True
-400.0,1100.0,-6.2996,-4.0,0.0688633986181788,0.024830967357577262,True
-400.0,1100.0,-6.2996,0.0,0.09915425675396136,0.028442746348930535,True
-400.0,1100.0,-6.2996,4.0,0.12926065946795745,0.03767819155185967,True
-400.0,1100.0,-6.2996,8.0,0.16195801704521945,0.050606720781101316,True
-400.0,1100.0,-6.2996,12.0,0.1951370944520293,0.06822258160605685,True
-400.0,1100.0,-6.2996,16.0,0.22957336105250092,0.09293922526995159,True
-400.0,1100.0,-6.2996,20.0,0.26829639940424477,0.1212601667287245,True
-400.0,1125.0,-6.41915,-4.0,0.07016251752099623,0.024579907906168548,True
-400.0,1125.0,-6.41915,0.0,0.10058958876339415,0.028585883869099334,True
-400.0,1125.0,-6.41915,4.0,0.13063565015928177,0.037968077179264405,True
-400.0,1125.0,-6.41915,8.0,0.16332855632783086,0.05108504937735303,True
-400.0,1125.0,-6.41915,12.0,0.19660902693310167,0.06885023023457862,True
-400.0,1125.0,-6.41915,16.0,0.2312411555169418,0.09348541311902693,True
-400.0,1125.0,-6.41915,20.0,0.27005915725456126,0.12207279611931654,True
-400.0,1150.0,-6.5387,-4.0,0.07146163642381367,0.024328848454759834,True
-400.0,1150.0,-6.5387,0.0,0.10202492077282695,0.028729021389268132,True
-400.0,1150.0,-6.5387,4.0,0.1320106408506061,0.038257962806669155,True
-400.0,1150.0,-6.5387,8.0,0.16469909561044227,0.05156337797360474,True
-400.0,1150.0,-6.5387,12.0,0.198080959414174,0.06947787886310042,True
-400.0,1150.0,-6.5387,16.0,0.23290894998138267,0.09403160096810227,True
-400.0,1150.0,-6.5387,20.0,0.27182191510487774,0.12288542550990858,True
-400.0,1175.0,-6.658250000000001,-4.0,0.0727607553266311,0.024077789003351124,True
-400.0,1175.0,-6.658250000000001,0.0,0.10346025278225973,0.02887215890943693,True
-400.0,1175.0,-6.658250000000001,4.0,0.13338563154193042,0.0385478484340739,True
-400.0,1175.0,-6.658250000000001,8.0,0.16606963489305365,0.05204170656985645,True
-400.0,1175.0,-6.658250000000001,12.0,0.1995528918952464,0.07010552749162219,True
-400.0,1175.0,-6.658250000000001,16.0,0.23457674444582352,0.09457778881717761,True
-400.0,1175.0,-6.658250000000001,20.0,0.2735846729551943,0.1236980549005006,True
-400.0,1200.0,-6.7778,-4.0,0.07405987422944851,0.023826729551942413,True
-400.0,1200.0,-6.7778,0.0,0.10489558479169252,0.02901529642960573,True
-400.0,1200.0,-6.7778,4.0,0.13476062223325475,0.03883773406147864,True
-400.0,1200.0,-6.7778,8.0,0.16744017417566506,0.052520035166108155,True
-400.0,1200.0,-6.7778,12.0,0.20102482437631874,0.07073317612014397,True
-400.0,1200.0,-6.7778,16.0,0.23624453891026437,0.09512397666625294,True
-400.0,1200.0,-6.7778,20.0,0.2753474308055107,0.12451068429109263,True
-400.0,1225.0,-6.8974,-4.0,0.07535953646932275,0.023575565098671963,True
-400.0,1225.0,-6.8974,0.0,0.10633151710727731,0.029158493814902153,True
-400.0,1225.0,-6.8974,4.0,0.13613618799387697,0.039127740929212694,True
-400.0,1225.0,-6.8974,8.0,0.16881128666583922,0.05299856381614331,True
-400.0,1225.0,-6.8974,12.0,0.20249737247114313,0.07136108725332009,True
-400.0,1225.0,-6.8974,16.0,0.23791303090480329,0.09567039295022961,True
-400.0,1225.0,-6.8974,20.0,0.27711092590294156,0.1253236535517769,True
-400.0,1250.0,-7.017,-4.0,0.07665919870919699,0.023324400645401516,True
-400.0,1250.0,-7.017,0.0,0.10776744942286211,0.029301691200198588,True
-400.0,1250.0,-7.017,4.0,0.13751175375449923,0.039417747796946755,True
-400.0,1250.0,-7.017,8.0,0.17018239915601344,0.05347709246617849,True
-400.0,1250.0,-7.017,12.0,0.2039699205659675,0.07198899838649622,True
-400.0,1250.0,-7.017,16.0,0.2395815228993422,0.09621680923420628,True
-400.0,1250.0,-7.017,20.0,0.27887442100037235,0.1261366228124612,True
-400.0,1275.0,-7.1365,-4.0,0.07795777427495759,0.02307344619585454,True
-400.0,1275.0,-7.1365,0.0,0.1092021811261429,0.02944476885523975,True
-400.0,1275.0,-7.1365,4.0,0.1388861693765256,0.03970751218402217,True
-400.0,1275.0,-7.1365,8.0,0.17155236523106202,0.05395522100864672,True
-400.0,1275.0,-7.1365,12.0,0.20544123743328782,0.07261638451036365,True
-400.0,1275.0,-7.1365,16.0,0.241248619833685,0.09676276864838029,True
-400.0,1275.0,-7.1365,20.0,0.28063644160357454,0.126948912332961,True
-400.0,1300.0,-7.256,-4.0,0.07925634984071823,0.02282249174630756,True
-400.0,1300.0,-7.256,0.0,0.11063691282942369,0.029587846510280916,True
-400.0,1300.0,-7.256,4.0,0.140260584998552,0.0399972765710976,True
-400.0,1300.0,-7.256,8.0,0.17292233130611062,0.05443334955111498,True
-400.0,1300.0,-7.256,12.0,0.20691255430060818,0.07324377063423111,True
-400.0,1300.0,-7.256,16.0,0.2429157167680278,0.09730872806255429,True
-400.0,1300.0,-7.256,20.0,0.2823984622067767,0.12776120185346077,True
-400.0,1325.0,-7.3754,-4.0,0.0816379399538106,0.022811066974595843,True
-400.0,1325.0,-7.3754,0.0,0.11349387990762125,0.02971488144726713,True
-400.0,1325.0,-7.3754,4.0,0.14438314087759813,0.040440849884526564,True
-400.0,1325.0,-7.3754,8.0,0.17721615858352577,0.055205911470361815,True
-400.0,1325.0,-7.3754,12.0,0.21108988452655886,0.07429983448806773,True
-400.0,1325.0,-7.3754,16.0,0.24650571978444957,0.09848743418013857,True
-400.0,1325.0,-7.3754,20.0,0.2848759892224788,0.12910694380292534,True
-400.0,1350.0,-7.4948,-4.0,0.08471892224788297,0.02296113933795227,True
-400.0,1350.0,-7.4948,0.0,0.11686596612779059,0.03005307852193995,True
-400.0,1350.0,-7.4948,4.0,0.14866618937644338,0.040982169361046955,True
-400.0,1350.0,-7.4948,8.0,0.1815311855273287,0.05606801462663587,True
-400.0,1350.0,-7.4948,12.0,0.2152430023094688,0.0754326089299461,True
-400.0,1350.0,-7.4948,16.0,0.2502570977675135,0.0997612232486528,True
-400.0,1350.0,-7.4948,20.0,0.28817052347959965,0.1304545650500385,True
-400.0,1375.0,-7.6145499999999995,-4.0,0.08780716320246341,0.02312583910700539,True
-400.0,1375.0,-7.6145499999999995,0.0,0.11934036566589683,0.030481346805234795,True
-400.0,1375.0,-7.6145499999999995,4.0,0.15126784064665125,0.04150334526558891,True
-400.0,1375.0,-7.6145499999999995,8.0,0.18351889915319475,0.05660039761354888,True
-400.0,1375.0,-7.6145499999999995,12.0,0.2174004503464203,0.07619612240184757,True
-400.0,1375.0,-7.6145499999999995,16.0,0.2526103233256351,0.1006676624326405,True
-400.0,1375.0,-7.6145499999999995,20.0,0.2909165434949961,0.13144553964588143,True
-400.0,1400.0,-7.7343,-4.0,0.09089457692307693,0.023307361538461538,True
-400.0,1400.0,-7.7343,0.0,0.12110946153846153,0.030756910000000002,True
-400.0,1400.0,-7.7343,4.0,0.15356984615384614,0.04195494923076923,True
-400.0,1400.0,-7.7343,8.0,0.18490946153846152,0.05689123307692308,True
-400.0,1400.0,-7.7343,12.0,0.21886888461538462,0.07665304307692308,True
-400.0,1400.0,-7.7343,16.0,0.2543934230769231,0.10118105615384615,True
-400.0,1400.0,-7.7343,20.0,0.2927583384615384,0.13244798000000002,True
-400.0,1425.0,-7.85375,-4.0,0.09397332948421862,0.02350515396458814,True
-400.0,1425.0,-7.85375,0.0,0.12287959969207081,0.031036496150885294,True
-400.0,1425.0,-7.85375,4.0,0.15572755966127788,0.04231768514241724,True
-400.0,1425.0,-7.85375,8.0,0.18699133949191685,0.057396998075442636,True
-400.0,1425.0,-7.85375,12.0,0.22064516936104694,0.07722577059276366,True
-400.0,1425.0,-7.85375,16.0,0.2566451693610469,0.10175158622016935,True
-400.0,1425.0,-7.85375,20.0,0.2953644534257121,0.1337161143187067,True
-400.0,1450.0,-7.9732,-4.0,0.0970538337182448,0.02371983833718245,True
-400.0,1450.0,-7.9732,0.0,0.12472348729792149,0.031331586605080834,True
-400.0,1450.0,-7.9732,4.0,0.15768205542725175,0.042665741339491914,True
-400.0,1450.0,-7.9732,8.0,0.19003702078521942,0.058181392609699775,True
-400.0,1450.0,-7.9732,12.0,0.22435614318706698,0.07846157736720555,True
-400.0,1450.0,-7.9732,16.0,0.2603433949191686,0.10387447575057737,True
-400.0,1450.0,-7.9732,20.0,0.2987784526558892,0.13541334872979216,True
-400.0,1475.0,-8.0928,-4.0,0.10013800000000002,0.0239516,True
-400.0,1475.0,-8.0928,0.0,0.1265348,0.0316262,True
-400.0,1475.0,-8.0928,4.0,0.1592756,0.043015359999999996,True
-400.0,1475.0,-8.0928,8.0,0.19316040000000004,0.059102680000000005,True
-400.0,1475.0,-8.0928,12.0,0.22741319999999998,0.0796294,True
-400.0,1475.0,-8.0928,16.0,0.2633364,0.1052472,True
-400.0,1475.0,-8.0928,20.0,0.30194039999999994,0.13708448,True
-400.0,1500.0,-8.2124,-4.0,0.10322,0.0242,True
-400.0,1500.0,-8.2124,0.0,0.12774,0.031824,True
-400.0,1500.0,-8.2124,4.0,0.16049,0.043169,True
-400.0,1500.0,-8.2124,8.0,0.1965,0.059421,True
-400.0,1500.0,-8.2124,12.0,0.22883,0.080163,True
-400.0,1500.0,-8.2124,16.0,0.26479,0.10602,True
-400.0,1500.0,-8.2124,20.0,0.30321,0.137596,True
-375.0,50.0,-1.2306,-4.0,0.01253545909732017,0.01654885895627645,True
-375.0,50.0,-1.2306,0.0,0.016609,0.0303,True
-375.0,50.0,-1.2306,4.0,0.0460275,0.033049999999999996,True
-375.0,50.0,-1.2306,8.0,0.0745535,0.040215,True
-375.0,50.0,-1.2306,12.0,0.104335,0.048275,True
-375.0,50.0,-1.2306,16.0,0.13764500000000002,0.066405,True
-375.0,50.0,-1.2306,20.0,0.19972499999999999,0.10061,True
-375.0,75.0,-1.346825,-4.0,0.013167993760774172,0.016663790745964583,True
-375.0,75.0,-1.346825,0.0,0.017770099474474475,0.0325380884009009,True
-375.0,75.0,-1.346825,4.0,0.048233742492492494,0.03514473536036036,True
-375.0,75.0,-1.346825,8.0,0.07574445195195195,0.04253454016516517,True
-375.0,75.0,-1.346825,12.0,0.10621218093093093,0.05035394894894896,True
-375.0,75.0,-1.346825,16.0,0.1398696377627628,0.0691857225975976,True
-375.0,75.0,-1.346825,20.0,0.20457456831831833,0.10581673235735736,True
-375.0,100.0,-1.46305,-4.0,0.013800528424228176,0.01677872253565272,True
-375.0,100.0,-1.46305,0.0,0.019432149063670412,0.0350165404494382,True
-375.0,100.0,-1.46305,4.0,0.04952527715355805,0.03756104494382022,True
-375.0,100.0,-1.46305,8.0,0.07738993183520598,0.04507197003745318,True
-375.0,100.0,-1.46305,12.0,0.10813272659176029,0.05265349063670412,True
-375.0,100.0,-1.46305,16.0,0.1422352284644195,0.07219648314606741,True
-375.0,100.0,-1.46305,20.0,0.2090983895131086,0.11107855805243447,True
-375.0,125.0,-1.5805,-4.0,0.014439729940448207,0.016894865695032128,True
-375.0,125.0,-1.5805,0.0,0.021099410360046453,0.03735654689895471,True
-375.0,125.0,-1.5805,4.0,0.050787564134727056,0.03975348478513356,True
-375.0,125.0,-1.5805,8.0,0.07913215516840882,0.047496919024390245,True
-375.0,125.0,-1.5805,12.0,0.1101239544715447,0.05491515735191637,True
-375.0,125.0,-1.5805,16.0,0.14457703925667828,0.07507072826945413,True
-375.0,125.0,-1.5805,20.0,0.21285197862950056,0.11562230095238095,True
-375.0,150.0,-1.69795,-4.0,0.015078931456668235,0.017011008854411536,True
-375.0,150.0,-1.69795,0.0,0.022708407154471547,0.03648307902439025,True
-375.0,150.0,-1.69795,4.0,0.05260990796747967,0.03907061056910569,True
-375.0,150.0,-1.69795,8.0,0.08105773495934959,0.04690909609756097,True
-375.0,150.0,-1.69795,12.0,0.11213301788617885,0.05466863512195122,True
-375.0,150.0,-1.69795,16.0,0.14660792845528456,0.07472211593495935,True
-375.0,150.0,-1.69795,20.0,0.2132197430894309,0.11436502666666667,True
-375.0,175.0,-1.81655,-4.0,0.015724391650995144,0.017128289217990908,True
-375.0,175.0,-1.81655,0.0,0.024333158281068523,0.03560105867595818,True
-375.0,175.0,-1.81655,4.0,0.054450095098722416,0.038381050058072005,True
-375.0,175.0,-1.81655,8.0,0.08300216887340302,0.04631551756097561,True
-375.0,175.0,-1.81655,12.0,0.11416175284552846,0.05441969909407665,True
-375.0,175.0,-1.81655,16.0,0.14865870290360045,0.07437009019744484,True
-375.0,175.0,-1.81655,20.0,0.21359110847851334,0.11309544190476191,True
-375.0,200.0,-1.9351500000000001,-4.0,0.01636985184532205,0.017245569581570287,True
-375.0,200.0,-1.9351500000000001,0.0,0.025957909407665507,0.03471903832752613,True
-375.0,200.0,-1.9351500000000001,4.0,0.056290282229965155,0.037691489547038326,True
-375.0,200.0,-1.9351500000000001,8.0,0.08494660278745644,0.04572193902439024,True
-375.0,200.0,-1.9351500000000001,12.0,0.11619048780487805,0.05417076306620209,True
-375.0,200.0,-1.9351500000000001,16.0,0.15070947735191637,0.07401806445993032,True
-375.0,200.0,-1.9351500000000001,20.0,0.21396247386759581,0.11182585714285714,True
-375.0,225.0,-2.053775,-4.0,0.017015448097868674,0.017362874666980097,True
-375.0,225.0,-2.053775,0.0,0.027583003019744486,0.03383683205574913,True
-375.0,225.0,-2.053775,4.0,0.058130857259001155,0.03700178368176539,True
-375.0,225.0,-2.053775,8.0,0.08689144657375145,0.045128235365853656,True
-375.0,225.0,-2.053775,12.0,0.11821965040650406,0.05392177456445993,True
-375.0,225.0,-2.053775,16.0,0.15276068408826945,0.07366596451800232,True
-375.0,225.0,-2.053775,20.0,0.2143339175377468,0.11055600476190477,True
-375.0,250.0,-2.1724,-4.0,0.017661044350415295,0.017480179752389906,True
-375.0,250.0,-2.1724,0.0,0.029208096631823464,0.032954625783972125,True
-375.0,250.0,-2.1724,4.0,0.05997143228803717,0.03631207781649245,True
-375.0,250.0,-2.1724,8.0,0.08883629036004646,0.044534531707317075,True
-375.0,250.0,-2.1724,12.0,0.12024881300813008,0.05367278606271777,True
-375.0,250.0,-2.1724,16.0,0.15481189082462254,0.07331386457607433,True
-375.0,250.0,-2.1724,20.0,0.2147053612078978,0.10928615238095238,True
-375.0,275.0,-2.291325,-4.0,0.018308273301598496,0.01759778149976493,True
-375.0,275.0,-2.291325,0.0,0.03083730006968641,0.03207018843205575,True
-375.0,275.0,-2.291325,4.0,0.061816662090592334,0.035620627700348434,True
-375.0,275.0,-2.291325,8.0,0.09078605261324042,0.043939326585365854,True
-375.0,275.0,-2.291325,12.0,0.12228310731707318,0.053423167874564456,True
-375.0,275.0,-2.291325,16.0,0.15686828501742162,0.07296087418118467,True
-375.0,275.0,-2.291325,20.0,0.2150777442508711,0.10801308857142858,True
-375.0,300.0,-2.41025,-4.0,0.018955502252781697,0.01771538324713995,True
-375.0,300.0,-2.41025,0.0,0.03246650350754936,0.031185751080139372,True
-375.0,300.0,-2.41025,4.0,0.0636618918931475,0.03492917758420441,True
-375.0,300.0,-2.41025,8.0,0.09273581486643437,0.043344121463414625,True
-375.0,300.0,-2.41025,12.0,0.12431740162601626,0.05317354968641115,True
-375.0,300.0,-2.41025,16.0,0.1589246792102207,0.07260788378629501,True
-375.0,300.0,-2.41025,20.0,0.21545012729384436,0.10674002476190475,True
-375.0,325.0,-2.529375,-4.0,0.019603819669722612,0.01783318276915844,True
